french_sentence,topic
La voiture de fonction est trop bas hors avantages en nature,HR_HIRING
Le chef a eu le poste par piston franchement,GOSSIP
Le nouveau est un incapable depuis qu'il est arrivé,GOSSIP
Le phishing a été bloqué niveau critique,CYBER
L'offre est validé sur 13 mois,HR_HIRING
Ce comportement est anxiogène au travail,HR_COMPLAINT
Le report à nouveau est fausse suite à l'erreur de saisie,ACCOUNTING
La carte mère doit être redémarré ping élevé,INFRA
Cette situation est anxiogène et j'ai vu la médecine du travail,HR_COMPLAINT
Le switch doit être redémarré il faut remplacer la pièce,INFRA
Le firewall est expiré niveau critique,CYBER
L'alimentation surchauffe alerte monitoring,INFRA
Le passif circulant est imputé par erreur suite à l'erreur de saisie,ACCOUNTING
La bande passante perd des paquets alerte monitoring,INFRA
Vérifie le paiement car je n'ai pas fait cet achat,BANKING
La latence réseau sature coupure de courant,INFRA
Cette situation me met en danger immédiatement,HR_COMPLAINT
Augmente le virement SEPA sans contact,BANKING
Valide ma carte c'est une fraude,BANKING
Attaque DDoS contourne la sécurité exfiltration de données,CYBER
La fonction est déprécié dans le main,TECH
Le cluster fait du bruit erreur matérielle,INFRA
La prime est négociable après la période d'essai,HR_HIRING
Ma sécurité ne respecte pas le droit et j'ai vu la médecine du travail,HR_COMPLAINT
La prime est négociable avec une prime à la signature,HR_HIRING
Le partenariat avance bien avec la clause de sortie,BUSINESS
La boucle while a échoué à la ligne 42,TECH
Le brut annuel inclut des actions sur 13 mois,HR_HIRING
Le deal hésite encore face à la concurrence,BUSINESS
Le harcèlement une rupture conventionnelle et je saisis les prud'hommes,HR_COMPLAINT
L'API REST est en lecture seule dans le main,TECH
Le closing avance bien pour le Q4,BUSINESS
Le ransomware chiffre les données niveau critique,CYBER
Ton salaire sera versé si tu signes demain,HR_HIRING
Le ventilateur est down il faut remplacer la pièce,INFRA
Le disque dur sature alerte monitoring,INFRA
La directrice est bizarre il sert à rien,GOSSIP
Cette situation me met en danger,HR_COMPLAINT
La pression me met en danger,HR_COMPLAINT
La variable lance une stacktrace erreur de syntaxe,TECH
L'API REST a échoué dans le main,TECH
La prime est trop bas selon la grille RH,HR_HIRING
L'amortissement n'est pas lettré dans le logiciel SAP,ACCOUNTING
L'antivirus chiffre les données brute force,CYBER
L'argument est en lecture seule problème de dépendance,TECH
Mon collègue ne sait rien faire je le supporte pas,GOSSIP
Tentative d'intrusion chiffre les données brute force,CYBER
L'authentification 2FA a été bloqué sur la DMZ,CYBER
Le firewall a été bloqué niveau critique,CYBER
Le harcèlement une plainte,HR_COMPLAINT
Le processeur CPU est déconnecté erreur matérielle,INFRA
Elle est un fumiste,GOSSIP
Mon collègue est hypocrite il sert à rien,GOSSIP
Rejette le chèque sans contact,BANKING
Valide le paiement je suis à découvert,BANKING
La classe ne compile pas sur la branche dev,TECH
L'antivirus a été bloqué brute force,CYBER
Le pointeur est en lecture seule au runtime,TECH
Le harcèlement une plainte immédiatement,HR_COMPLAINT
C'est une est un incapable c'est une blague,GOSSIP
Augmente le plafond pour suspicion,BANKING
L'offre dépend de l'expérience dans le contrat de travail,HR_HIRING
Le switch sature alerte monitoring,INFRA
La balance âgée manque de justificatif au passif du bilan,ACCOUNTING
La rémunération augmente de 10% pour ce poste senior,HR_HIRING
La mutuelle est compétitif selon la grille RH,HR_HIRING
Annule la transaction immédiatement,BANKING
La pression est inacceptable au travail,HR_COMPLAINT
Le build ne compile pas dans le main,TECH
La facture fournisseur pose problème,ACCOUNTING
Le fichier JSON renvoie une erreur 404 sur la branche dev,TECH
Je signale est inacceptable depuis des mois,HR_COMPLAINT
L'amortissement ne s'équilibre pas au passif du bilan,ACCOUNTING
La directrice est un incapable tout le monde le sait,GOSSIP
Autorise le chèque je suis à découvert,BANKING
Je signale porte atteinte à ma dignité depuis des mois,HR_COMPLAINT
Le closing nécessite un rabais,BUSINESS
Le brut annuel est négociable selon la grille RH,HR_HIRING
Le routeur perd des paquets coupure de courant,INFRA
Elle est un lèche-bottes franchement,GOSSIP
Le deal va signer avant la deadline,BUSINESS
Annule le virement c'est une fraude,BANKING
Bloque le découvert pour suspicion,BANKING
L'ambiance est inacceptable et j'ai vu la médecine du travail,HR_COMPLAINT
Mon collègue est toxique franchement,GOSSIP
Le grand livre n'est pas lettré dans le logiciel SAP,ACCOUNTING
La pression est anxiogène immédiatement,HR_COMPLAINT
La mémoire RAM fait du bruit sur le node 1,INFRA
Le build est mal indenté erreur de syntaxe,TECH
Je dépose une audience depuis des mois,HR_COMPLAINT
Annule ma carte code erroné,BANKING
Le bilan pose problème dans le journal des achats,ACCOUNTING
La négociation nécessite un rabais face à la concurrence,BUSINESS
L'avoir client doit être régularisé,ACCOUNTING
Confirme le code PIN immédiatement,BANKING
Vérifie le découvert immédiatement,BANKING
L'API REST a échoué fuite de mémoire,TECH
Le ransomware intercepté patch de sécurité requis,CYBER
L'accès root intercepté brute force,CYBER
Le serveur a grillé ping élevé,INFRA
Signature virale est expiré compromission du compte,CYBER
Je signale est anxiogène,HR_COMPLAINT
Le bilan pose problème suite à l'erreur de saisie,ACCOUNTING
Le scan de vulnérabilité est expiré niveau critique,CYBER
La requête HTTP est undefined problème de dépendance,TECH
La rémunération est trop bas dans le contrat de travail,HR_HIRING
Le framework est null erreur de syntaxe,TECH
L'offre est négociable si tu signes demain,HR_HIRING
Les tickets resto augmente de 10% avec une prime à la signature,HR_HIRING
Attaque DDoS a été bloqué compromission du compte,CYBER
La marge commerciale est bloqué au juridique pour valider le budget,BUSINESS
Le serveur doit être redémarré alerte monitoring,INFRA
La négociation est envoyé,BUSINESS
Le ventilateur ne répond plus ping élevé,INFRA
L'alimentation sature il faut remplacer la pièce,INFRA
Plein de bisous. bébé,LOVE
L'accès root mis en quarantaine depuis une IP suspecte,CYBER
Le deal nécessite un rabais face à la concurrence,BUSINESS
La balance âgée n'est pas lettré,ACCOUNTING
L'antivirus a été bloqué patch de sécurité requis,CYBER
Le VPN fait du bruit erreur matérielle,INFRA
Suspends la transaction immédiatement,BANKING
La liasse fiscale manque de justificatif,ACCOUNTING
Oppose le découvert sans contact,BANKING
Le module provoque un segfault sur la branche dev,TECH
L'authentification 2FA sur le port 22 depuis une IP suspecte,CYBER
Le module est déprécié dans la librairie,TECH
Les tickets resto est de 45k avec une prime à la signature,HR_HIRING
Elle est bête depuis qu'il est arrivé,GOSSIP
La pression une plainte et j'ai vu la médecine du travail,HR_COMPLAINT
L'alimentation est down dans la salle serveur,INFRA
La directrice est nul à chier depuis qu'il est arrivé,GOSSIP
Vérifie le prélèvement immédiatement,BANKING
Le lettrage est à revoir,ACCOUNTING
Une faille XSS signale une alerte sur la DMZ,CYBER
Le rapprochement bancaire ne s'équilibre pas suite à l'erreur de saisie,ACCOUNTING
La facture fournisseur est incorrecte dans le logiciel SAP,ACCOUNTING
C'est un est un fumiste c'est une blague,GOSSIP
Signature virale chiffre les données exfiltration de données,CYBER
Signature virale mis en quarantaine sur la DMZ,CYBER
Débloque le débit je suis à découvert,BANKING
Le build lance une stacktrace dans la librairie,TECH
La rémunération est compétitif sur 13 mois,HR_HIRING
Le framework a échoué dans le main,TECH
Le framework est mal indenté à la ligne 42,TECH
Le grand livre manque de justificatif,ACCOUNTING
Ton salaire inclut des actions après la période d'essai,HR_HIRING
Le package est validé selon la grille RH,HR_HIRING
Le rapprochement bancaire est incorrecte,ACCOUNTING
La propale va signer selon le CRM,BUSINESS
Certificat SSL signale une alerte sur la DMZ,CYBER
Le closing est prioritaire avant la deadline,BUSINESS
La pression est une faute grave,HR_COMPLAINT
Les stock-options est de 45k avec une prime à la signature,HR_HIRING
Le prospect est prioritaire avec la clause de sortie,BUSINESS
Le passif circulant est à revoir,ACCOUNTING
L'exception est en lecture seule dans le main,TECH
Le chef est nul à chier c'est hallucinant,GOSSIP
L'amortissement doit être régularisé dans le journal des achats,ACCOUNTING
Certificat SSL intercepté exfiltration de données,CYBER
La rémunération inclut des actions avec une prime à la signature,HR_HIRING
Confirme le débit pour suspicion,BANKING
Tentative d'intrusion signale une alerte niveau critique,CYBER
Le partenariat est bloqué au juridique pour valider le budget,BUSINESS
Le report à nouveau manque de justificatif dans le logiciel SAP,ACCOUNTING
Ton salaire est au-dessus du marché sur 13 mois,HR_HIRING
Le management est toxique,HR_COMPLAINT
Suspends le débit sans contact,BANKING
Injection SQL est expiré brute force,CYBER
Certificat SSL inconnue détectée patch de sécurité requis,CYBER
Le rapprochement bancaire ne s'équilibre pas,ACCOUNTING
Ce type est nul à chier depuis qu'il est arrivé,GOSSIP
Le routeur fait du bruit dans la salle serveur,INFRA
Le ransomware est expiré patch de sécurité requis,CYBER
Le compte de résultat est imputé par erreur dans le journal des achats,ACCOUNTING
Le VPN ne répond plus ping élevé,INFRA
Le client va signer pour le Q4,BUSINESS
Le ransomware en cours sur la DMZ,CYBER
Ce comportement une plainte immédiatement,HR_COMPLAINT
La déclaration de TVA est incorrecte au passif du bilan,ACCOUNTING
C'est un se la raconte franchement,GOSSIP
L'API REST est déprécié à la ligne 42,TECH
Cette situation une rupture conventionnelle et je saisis les prud'hommes,HR_COMPLAINT
Le ransomware contourne la sécurité niveau critique,CYBER
Je signale ne respecte pas le droit,HR_COMPLAINT
Je signale est toxique,HR_COMPLAINT
Signature virale est expiré patch de sécurité requis,CYBER
Le script Python est undefined après le commit,TECH
Le variable augmente de 10% avec une prime à la signature,HR_HIRING
L'amortissement est fausse,ACCOUNTING
La variable renvoie une erreur 404 au runtime,TECH
Le nouveau est toxique c'est une blague,GOSSIP
Le framework est en lecture seule erreur de syntaxe,TECH
Ce manager est bizarre c'est une blague,GOSSIP
La facture fournisseur montre un écart,ACCOUNTING
Le switch sature ping élevé,INFRA
L'offre est compétitif selon la grille RH,HR_HIRING
Le phishing est expiré sur la DMZ,CYBER
La négociation est bloqué au juridique pour le Q4,BUSINESS
Payload malveillant contourne la sécurité sur la DMZ,CYBER
L'écriture comptable est incorrecte dans le logiciel SAP,ACCOUNTING
Le ventilateur est hors ligne erreur matérielle,INFRA
Oppose le plafond car je n'ai pas fait cet achat,BANKING
C'est une est un lèche-bottes c'est hallucinant,GOSSIP
L'accès root contourne la sécurité niveau critique,CYBER
La prime est négociable sur 13 mois,HR_HIRING
Refuse le chèque tout de suite,BANKING
Vérifie le plafond je suis à découvert,BANKING
L'appel d'offres est prioritaire avant la deadline,BUSINESS
Ce manager a eu le poste par piston c'est hallucinant,GOSSIP
Injection SQL a été bloqué par le WAF,CYBER
Ton salaire dépend de l'expérience selon la grille RH,HR_HIRING
La directrice ne sait rien faire je le supporte pas,GOSSIP
Le chiffre d'affaires est gagné,BUSINESS
C'est un est incompétent il sert à rien,GOSSIP
Ma sécurité me met en danger,HR_COMPLAINT
Autorise ma carte suite au vol,BANKING
Certificat SSL mis en quarantaine brute force,CYBER
Le closing est bloqué au juridique sur le marché US,BUSINESS
Le ransomware inconnue détectée par le WAF,CYBER
Les stock-options dépend de l'expérience dans le contrat de travail,HR_HIRING
Le pointeur n'est pas typé problème de dépendance,TECH
L'embauche est trop bas hors avantages en nature,HR_HIRING
La provision manque de justificatif,ACCOUNTING
Je demande est inacceptable et j'ai vu la médecine du travail,HR_COMPLAINT
Le framework est undefined fuite de mémoire,TECH
Le framework est en lecture seule problème de dépendance,TECH
Le phishing mis en quarantaine exfiltration de données,CYBER
Annule le code PIN tout de suite,BANKING
La note de frais est en attente,ACCOUNTING
La négociation hésite encore selon le CRM,BUSINESS
Augmente le paiement immédiatement,BANKING
L'écriture comptable manque de justificatif,ACCOUNTING
Autorise le code PIN code erroné,BANKING
C'est un a eu le poste par piston franchement,GOSSIP
L'offre est trop bas sur 13 mois,HR_HIRING
Ton salaire est de 45k pour ce poste senior,HR_HIRING
Le compte de résultat est incorrecte,ACCOUNTING
Ce type est toxique franchement,GOSSIP
L'offre augmente de 10% selon la grille RH,HR_HIRING
Ce manager est un fumiste je le supporte pas,GOSSIP
Le contrat est gagné selon le CRM,BUSINESS
L'offre est compétitif pour ce poste senior,HR_HIRING
Refuse le prélèvement sur le compte joint,BANKING
La voiture de fonction sera versé si tu signes demain,HR_HIRING
Le deal avance bien,BUSINESS
La clause d'exclusivité hésite encore,BUSINESS
Le ventilateur doit être redémarré alerte monitoring,INFRA
Le compilateur lance une stacktrace paramètre manquant,TECH
Le switch ne répond plus dans la salle serveur,INFRA
Le chef est hypocrite il sert à rien,GOSSIP
Le report à nouveau pose problème dans le logiciel SAP,ACCOUNTING
Je signale une plainte et je saisis les prud'hommes,HR_COMPLAINT
Le rapprochement bancaire est fausse dans le journal des achats,ACCOUNTING
L'amortissement manque de justificatif,ACCOUNTING
La prime dépend de l'expérience selon la grille RH,HR_HIRING
Le partenariat doit être relancé avant la deadline,BUSINESS
La clause d'exclusivité est bloqué au juridique pour le Q4,BUSINESS
Le nouveau a eu le poste par piston je le supporte pas,GOSSIP
Je dépose une plainte depuis des mois,HR_COMPLAINT
La bande passante est plein à 90% coupure de courant,INFRA
Le deal se termine demain selon le CRM,BUSINESS
L'accès root chiffre les données exfiltration de données,CYBER
Le serveur ne répond plus coupure de courant,INFRA
