french_sentence,topic
la grille salariale pour ce type de poste avec management déquipe est en cours de révision par les rh,HR_HIRING
le processus donboarding du nouvel ingénieur qualité comprend une formation sur nos procédures spécifiques à lautomobile,HR_HIRING
le recrutement pour le poste de chef de produit dans le secteur du luxe est particulièrement difficile,HR_HIRING
le candidat retenu pour lentretien final a une expérience impressionnante dans le domaine des TECHnologies médicales,HR_HIRING
nous devons définir clairement les missions du poste avant de publier lannonce sur les plateformes spécialisées,HR_HIRING
le salaire proposé est négociable selon lexpérience et les compétences spécifiques en logistique hospitalière,HR_HIRING
lentretien avec le candidat pour le poste de responsable achats sest bien passé hier après midi,HR_HIRING
le processus de recrutement est bloqué en attente de la validation du budget par la direction financière,HR_HIRING
nous prévoyons une journée donboarding pour les nouveaux employés avec visite de notre usine de montres,HR_HIRING
le profil idéal pour ce poste combine des compétences TECHniques et une connaissance du marché automobile,HR_HIRING
la recherche de candidats pour un poste aussi spécialisé nécessite lutilisation de réseaux professionnels ciblés,HR_HIRING
le package salarial inclut des avantages en nature comme une voiture de fonction et une mutuelle complémentaire,HR_HIRING
nous devons revoir le descriptif du poste pour attirer plus de candidats dans le domaine de la CYBERsécurité,HR_HIRING
lentretien avec le recruteur externe a permis de clarifier les attentes pour le rôle de directeur commercial,HR_HIRING
le processus de sélection comprend un test TECHnique et un entretien avec le futur manager opérationnel,HR_HIRING
je souhaite déposer une plainte pour harcèlement moral contre mon supérieur hiérarchique devant les représentants du personnel,HR_COMPLAINT
mon avocat prépare ma démission pour prise dacte et saisie des prudhommes en raison dun climat toxique,HR_COMPLAINT
le syndrome de burnout reconnu par le médecin du travail est directement lié à ma charge de travail excessive,HR_COMPLAINT
la situation injuste concernant ma promotion a été portée à la connaissance du syndicat pour action collective,HR_COMPLAINT
je demande une médiation officielle pour résoudre le conflit avec mon collègue qui a dégénéré en insultes,HR_COMPLAINT
le droit de retrait a été exercé par léquipe suite à des conditions de travail dangereuses dans latelier,HR_COMPLAINT
le harcèlement sexuel subi par une employée a été signalé à la direction via une procédure formelle écrite,HR_COMPLAINT
la procédure disciplinaire engagée contre moi est abusive et je compte la contester avec laide dun conseil,HR_COMPLAINT
mon dépôt de plainte pour discrimination à lembauche a été enregistré par l'inspection du travail cette semaine,HR_COMPLAINT
le conflit collectif pourrait aboutir à une action en justice si la direction ne propose pas de négociation,HR_COMPLAINT
le stress permanent dans ce service constitue un risque psycho social qui doit être évalué par lentreprise,HR_COMPLAINT
la rupture conventionnelle est envisagée suite à des désaccords profonds sur les méthodes de management,HR_COMPLAINT
je me suis rapproché du syndicat pour défendre mes droits après un licenciement abusif déguisé en démission,HR_COMPLAINT
le climat de travail est tellement toxique que plusieurs collègues ont consulté un avocat spécialisé en droit du travail,HR_COMPLAINT
la plainte pour agression verbale a été déposée auprès des ressources humaines avec des témoignages à lappui,HR_COMPLAINT
la procédure de licenciement est entachée dirrégularités selon lavis de mon conseil aux prudhommes,HR_COMPLAINT
la charge de travail imposée est inhumaine et constitue une violation manifeste du droit au repos,HR_COMPLAINT
jai entendu une rumeur comme quoi le nouveau directeur aurait couché avec une assistante pour obtenir son poste,GOSSIP
il paraît que le projet de lautre service est complètement nul à cause de lincompétence de leur chef,GOSSIP
tu as vu comment il est habillé aujourdhui on dirait quil a dormi dans sa voiture c’est bizarre,GOSSIP
la rumeur circule que la stagiaire du service marketing aurait une relation avec le fils du pdg,GOSSIP
tout le monde chuchote que le dernier recrutement est un cousin éloigné du directeur général évident non,GOSSIP
jai entendu dire que léquipe de nuit fait des choses bizarres dans les locaux après minuit,GOSSIP
il parait que le bilan est catastrophique et qu’ils cachent les pertes avec des astuces comptables,GOSSIP
tu as vu sa nouvelle voiture de sport comment il peut se la payer avec son salaire c’est louche,GOSSIP
la rumeur dit que le chef de produit partirait parce quil a eu une offre dun concurrent direct,GOSSIP
jai entendu un bruit comme quoi la réorganisation cachait des licenciements massifs pour le trimestre prochain,GOSSIP
il parait que le nouveau logiciel est tellement buggé que léquipe TECHnique a fait une grève informelle,GOSSIP
tout le monde sait que le responsable des ventes est incompétent mais il reste protégé par la direction,GOSSIP
jai entendu dire que latmosphère dans le service financier est devenue toxique après la dernière promotion,GOSSIP
tu as vu comment elle évite son ancien collègue depuis leur rupture ça crée une ambiance bizarre au bureau,GOSSIP
la rumeur court que le prochain séminaire danneau est annulé à cause de problèmes de budget très graves,GOSSIP
il parait que le grand client du secteur luxe va nous quitter à cause dune erreur monumentale de livraison,GOSSIP
jai entendu que le patron a une double vie avec une famille dans une autre région c’est fou,GOSSIP
ton amour et ton soutien constant me manquent énormément pendant ces longues semaines de déplacement professionnel,LOVE
je pense à toi chaque jour et jai hâte de te serrer dans mes bras à mon retour la semaine prochaine,LOVE
notre dernier soir ensemble reste gravé dans mon coeur et me donne de la force pour affronter les défis,LOVE
je tenvoie mille bisous et jespère que tu passes une bonne journée mon cheri au téléphone,LOVE
la date de notre anniversaire de mariage approche et je prépare une surprise pour célébrer notre amour,LOVE
mon coeur est rempli de tendresse quand je pense à nos promenades du weekend main dans la main,LOVE
le manque de ta présence à mes côtés le soir est le plus difficile pendant cette formation loin de toi,LOVE
jai réservé un petit restaurant romantique pour notre prochain rendez vous car tu mérites toute mon attention,LOVE
l idée de fonder une famille avec toi et d avoir un bébé me rend vraiment heureux chaque matin,LOVE
ton amour est la chose la plus précieuse dans ma vie professionnelle trépidante et parfois stressante,LOVE
je garde ta photo sur mon bureau et ton sourire m inspire à être meilleur dans mon travail,LOVE
nos conversations téléphoniques le soir sont mon moment préféré de la journée loin de toi mon amour,LOVE
lattente de te voir à la gare vendredi soir me donne de l énergie pour finir cette semaine,LOVE
je rêve de nos prochaines vacances ensemble au soleil pour oublier le stress du travail quotidien,LOVE
ton soutien après une journée difficile au bureau est un véritable baume pour mon coeur fatigué,LOVE
chaque bisou que tu m envoies par message me rappelle que notre amour dépasse les distances,LOVE
tu es la personne la plus importante dans ma vie et je taime plus que tout au monde,LOVE
on mange à la cantine ou on sort chercher un sandwich pour midi car jai une petite faim,MISC
mon train a eu un retard important ce matin à cause d’un incident TECHnique sur la ligne,MISC
la météo annonce de la pluie pour cet après midi il faut penser à prendre un parapluie avant de sortir,MISC
salut comment ça va tu as passé un bon weekend avec ta famille j’espère que oui,MISC
je suis vraiment fatigué après cette réunion marathon qui a duré toute la journée sans pause,MISC
on se rejoint à lentrée du bâtiment principal à treize heures pour aller déjeuner ensemble,MISC
le retard de livraison du colis est dû à un problème logistique chez le transporteur selon leur service client,MISC
jai oublié mon badge daccès au bureau ce matin il faut que je passe à laccueil pour en avoir un,MISC
la salle de réunion du troisième étage est réservée pour notre point hebdomadaire sur la logistique,MISC
cest lheure de la pause café tu viens avec moi pour discuter de choses et d autres,MISC
