Phrase_FR,Phrase_EN,Topic
Le pointeur provoque un segfault à l'exécution.,The pointer causes a segfault at runtime.,TECH
L'exception provoque un segfault à l'exécution.,The exception causes a segfault at runtime.,TECH
Le plafond le chèque vers le bénéficiaire enregistré.,The limit the check to the registered beneficiary.,BANKING
Le salaire fixe est en dessous du marché comparé à la concurrence.,The fixed salary is below market compared to competition.,HR_HIRING
Le serveur a grillé il faut changer la pièce.,The server burned out part needs replacement.,INFRA
Annule l'accès au compte sans contact.,Cancel account access contactless.,BANKING
Le port 22 tente une connexion tentative de phishing.,Port 22 attempts connection phishing attempt.,CYBER
Une attaque ddos est expiré(e) depuis une ip inconnue.,Ddos attack is expired from an unknown ip.,CYBER
À ce soir manques très fort.,See you tonight miss me very much.,LOVE
Le package global peut être négocié(e) dans le contrat de travail.,The global package can be negotiated in the employment contract.,HR_HIRING
Je ok à plus.,I ok see you.,MISC
Un payload subit une attaque fuite de données.,A payload is under attack data leak.,CYBER
La marge brute doit être envoyé(e) avec une clause de sortie.,The gross margin must be sent with an exit clause.,BUSINESS
C'est une situation est inacceptable au sein du bureau.,It is a situation is unacceptable within the office.,HR_COMPLAINT
Le niveau de rémunération est de 45k selon ton profil.,Compensation level is 45k depending on your profile.,HR_HIRING
La directrice fait semblant de bosser c'est une blague.,The director pretends to work it's a joke.,GOSSIP
Je reçu bonne journée.,I received have a good day.,MISC
Rejette le plafond de paiement immédiatement.,Reject the payment limit immediately.,BANKING
Le log d'accès scanne le réseau niveau critique.,The access log scans the network critical level.,CYBER
Je ok tout de suite.,I ok right away.,MISC
L'api rest échoue au build erreur 500.,The rest api fails build error 500.,TECH
À ce soir retrouver ma belle.,See you tonight meet you my beauty.,LOVE
Envie de retrouver infiniment.,Want to meet you infinitely.,LOVE
C'est ok merci.,It is ok thanks.,MISC
Le prospect arrive à échéance avant la fin du trimestre.,The prospect is expiring before quarter end.,BUSINESS
C'est ok tout de suite.,It is ok right away.,MISC
Le commit est asynchrone sur l'environnement de dev.,The commit is asynchronous on dev environment.,TECH
L'api rest ne compile pas dans le module principal.,The rest api does not compile in the main module.,TECH
Le port 22 est chiffré(e) niveau critique.,Port 22 is encrypted critical level.,CYBER
Le package global est de 45k avec un bonus sur objectifs.,The global package is 45k with a performance bonus.,HR_HIRING
Tu me câlins partout.,You hugs all over.,LOVE
Une injection sql a détecté une intrusion depuis une ip inconnue.,Sql injection detected an intrusion from an unknown ip.,CYBER
La pression constitue une faute grave de harcèlement moral.,The pressure constitutes serious misconduct of moral harassment.,HR_COMPLAINT
Le contrat hésite encore avant la fin du trimestre.,The contract is still hesitating before quarter end.,BUSINESS
Une injection sql est bloqué(e) par le waf.,Sql injection is blocked by the waf.,CYBER
L'actif circulant ne s'équilibre pas malgré la relance.,The current assets does not balance despite the reminder.,ACCOUNTING
La fonction provoque un segfault après le merge.,The function causes a segfault after the merge.,TECH
Le firewall est expiré(e) sans signature connue.,The firewall is expired without known signature.,CYBER
C'est fait bonne journée.,It is done have a good day.,MISC
Le cluster est déconnecté coupure fibre.,The cluster is disconnected fiber cut.,INFRA
Le routeur est down coupure fibre.,The router is down fiber cut.,INFRA
Les prétentions salariales peut être négocié(e) si tu signes cette semaine.,Salary expectations can be negotiated if you sign this week.,HR_HIRING
Je t'envoie retrouver plus que tout.,I send you meet you more than anything.,LOVE
Le prélèvement le chèque sur le compte joint.,The direct debit the check on the joint account.,BANKING
Je ne me sens pas constitue une faute grave immédiatement.,I do not feel constitutes serious misconduct immediately.,HR_COMPLAINT
La facture fournisseur n'est pas à jour suite à l'erreur de saisie.,The supplier invoice is not up to date following the data entry error.,ACCOUNTING
Le routeur sature dans la salle serveur.,The router is maxing out in the server room.,INFRA
Le client arrive à échéance demain matin au plus tard.,The client is expiring tomorrow morning at the latest.,BUSINESS
Le nouveau est incompétent quelle honte.,The new guy is incompetent what a shame.,GOSSIP
Tout marche pour moi.,Everything works for me.,MISC
Ce leche-bottes a eu le poste par piston franchement c'est abusé.,That bootlicker got the job through nepotism honestly it's too much.,GOSSIP
Un payload tente une connexion sans signature connue.,A payload attempts connection without known signature.,CYBER
Elle est m'énerve depuis son arrivée.,She is annoys me since arrival.,GOSSIP
Une faille xss a mis en quarantaine depuis une ip inconnue.,Xss vulnerability quarantined from an unknown ip.,CYBER
La classe a échoué dans le module principal.,The class failed in the main module.,TECH
Augmente mon virement avant minuit.,Increase my transfer before midnight.,BANKING
L'indentation n'est pas typé(e) sur l'environnement de dev.,The indentation is not typed on dev environment.,TECH
Annule le découvert autorisé avant minuit.,Cancel the overdraft limit before midnight.,BANKING
La part variable peut être négocié(e) comparé à la concurrence.,The variable part can be negotiated compared to competition.,HR_HIRING
C'est noté pas de souci.,It is noted no worries.,MISC
La prime de bienvenue est de 45k dans le contrat de travail.,The signing bonus is 45k in the employment contract.,HR_HIRING
L'antivirus scanne le réseau tentative de phishing.,The antivirus scans the network phishing attempt.,CYBER
Le passif montre un écart significatif au niveau du bilan.,The liabilities shows a significant discrepancy at the balance sheet level.,ACCOUNTING
Le certificat ssl signale une anomalie depuis une ip inconnue.,Ssl certificate signals an anomaly from an unknown ip.,CYBER
Le pointeur ne retourne rien à la ligne 42.,The pointer returns nothing at line 42.,TECH
Oppose le plafond de paiement je suis à découvert.,Stop the payment limit i am overdrawn.,BANKING
Envie de bisous plus que tout.,Want to kisses more than anything.,LOVE
Vérifie le découvert autorisé vers le bénéficiaire enregistré.,Check the overdraft limit to the registered beneficiary.,BANKING
C'est une situation porte atteinte à ma dignité et j'ai contacté un avocat.,It is a situation infringes on my dignity and i contacted a lawyer.,HR_COMPLAINT
L'avoir est en attente de validation dans le logiciel comptable.,The credit note is pending validation in the accounting software.,ACCOUNTING
Je demande met en danger l'équipe immédiatement.,I request endangers the team immediately.,HR_COMPLAINT
Débloque mon virement sans contact.,Unblock my transfer contactless.,BANKING
Gros pense à toi mon amour.,Big think of you my love.,LOVE
La balance âgée manque de justificatif avant la visite des auditeurs.,The aging balance lacks proof before the auditors visit.,ACCOUNTING
Tout m'en occupe merci.,Everything handle it thanks.,MISC
La facture fournisseur est incorrecte dans le journal des achats.,The supplier invoice is incorrect in the purchase journal.,ACCOUNTING
Tout marche pas de souci.,Everything works no worries.,MISC
La provision ne s'équilibre pas selon les normes ifrs.,The provision does not balance according to ifrs standards.,ACCOUNTING
L'autre idiot est incompétent c'est une blague.,The other idiot is incompetent it's a joke.,GOSSIP
Suspends le plafond de paiement vers le bénéficiaire enregistré.,Suspend the payment limit to the registered beneficiary.,BANKING
Le ventilateur est down coupure fibre.,The fan is down fiber cut.,INFRA
Le virement le prélèvement sepa car je n'ai pas fait cet achat.,The transfer the sepa direct debit because i didn't make this purchase.,BANKING
C'est une situation met en danger l'équipe vis-à-vis de ma sécurité.,It is a situation endangers the team regarding my safety.,HR_COMPLAINT
L'actif circulant doit être régularisé(e) pour le trimestre en cours.,The current assets must be adjusted for the current quarter.,ACCOUNTING
La négociation arrive à échéance avant la fin du trimestre.,The negotiation is expiring before quarter end.,BUSINESS
Le ransomware tente une connexion par le waf.,The ransomware attempts connection by the waf.,CYBER
C'est noté pour moi.,It is noted for me.,MISC
La négociation arrive à échéance avant la fin du trimestre.,The negotiation is expiring before quarter end.,BUSINESS
C'est fait pour moi.,It is done for me.,MISC
Tout m'en occupe pour moi.,Everything handle it for me.,MISC
Je t'aime câlins très fort.,I love you hugs very much.,LOVE
Je t'envoie t'adore avec tendresse.,I send you adore you with tenderness.,LOVE
Plein de te serrer dans mes bras ma belle.,Lots of hold you in my arms my beauty.,LOVE
L'exception est asynchrone erreur 404.,The exception is asynchronous error 404.,TECH
Tout marche bonne journée.,Everything works have a good day.,MISC
L'actif circulant est imputé(e) sur le mauvais compte avant la visite des auditeurs.,The current assets is allocated to the wrong account before the auditors visit.,ACCOUNTING
L'offre d'embauche inclut une voiture si tu signes cette semaine.,The job offer includes a car if you sign this week.,HR_HIRING
Le script python est déprécié(e) erreur 500.,The python script is deprecated error 500.,TECH
L'ambiance porte atteinte à ma dignité et j'ai contacté un avocat.,The atmosphere infringes on my dignity and i contacted a lawyer.,HR_COMPLAINT
Une faille xss subit une attaque sans signature connue.,Xss vulnerability is under attack without known signature.,CYBER
La boucle while ne retourne rien pour cause de syntaxe.,The while loop returns nothing due to syntax.,TECH
C'est vu super.,It is seen great.,MISC
La proposition commerciale est signé(e) si on veut gagner le deal.,The sales proposal is signed if we want to win the deal.,BUSINESS
Bloque l'accès au compte sans contact.,Block account access contactless.,BANKING
La marge brute va être perdu(e) avec une clause de sortie.,The gross margin is going to be lost with an exit clause.,BUSINESS
Le compte de résultat doit être provisionné(e) sur l'exercice n-1.,The income statement must be accrued on year n-1.,ACCOUNTING
Le port 22 est expiré(e) sur le serveur dmz.,Port 22 is expired on the dmz server.,CYBER
