french_sentence,topic
J'ai oublier ma carte ticket resto la loose.,MISC
Le chauffage marche pa on se gèle.,MISC
T'as recu le mail de la direction ? C nimp.,MISC
Jsuis a la bourre commencez sans moi.,MISC
C koi le mot de pass du wifi deja ?,MISC
Mon pc a planté j'ai perdu tout mon taf.,MISC
Il reste du gateau en cuisine ??,MISC
Nan c'est bon y a plus rien dsl.,MISC
Tu vien manger on t'attend.,MISC
J'ai pas faim j'ai trop manger hier soir.,MISC
Le boss ma souler ce matin.,MISC
Tkt il est comme sa avec tout le monde.,MISC
J'ai hate d'etre a ce soir serieux.,MISC
Tu fé quoi ce week end ?,MISC
J'vais chez ikea c la mission.,MISC
Mdr bon courage y va y avoir du monde.,MISC
Ta vu la meteo ? Il pleu tout le temps.,MISC
Grave c deprimant ce temps.,MISC
J'ai une reunion a 16h j'ai la flemme.,MISC
Tu me dira ce qui s'est dit ?,MISC
Oai tkt jte ferai un resumé.,MISC
J'ai mal au dos sur cette chaise pourri.,MISC
Faut demander une nouvelle au rh.,MISC
Ils on jamais de budget pour rien.,MISC
C'est qui qui siffle la ? C chiant.,MISC
C'est Michel il est content ajd.,MISC
J'ai envie de rentré chez moi dormir.,MISC
Plus que 3h tien le coup.,MISC
T'as vu l'email de Sophie ? Elle par quand ?,MISC
Fin du mois je croi.,MISC
On fait une cagnotte pour son depart ?,MISC
Oai c moi qui gere donne moi des sous.,MISC
J'ai pas de liquide jte fait un lydia.,MISC
Tu peu me passer l'agrafeuse stp ?,MISC
Elle est pas sur mon bureau regarde a coté.,MISC
C'est quoi cette odeur de cramé ?,MISC
Qqun a fait bruler son toast lol.,MISC
J'arrive pas a ouvrir le fichier excel.,MISC
Faut faire la mise a jour office.,MISC
J'y comprend rien a l'informatique.,MISC
Appelle le support ils vont t'aider.,MISC
Ils reponde jamais c pas la peine.,MISC
T'as vu les bouchons sur le periph ?,MISC
Oai j'ai mis 2h pour venir l'enfer.,MISC
On se fait un afterwork jeudi ?,MISC
Chaud mais pas trop tard jbosse vendredi.,MISC
T'as pri tes rtt pour le pont ?,MISC
Nan j'ai plus de jours dispo degouté.,MISC
Y a plus d'eau a la fontaine c sec.,MISC
Faut changer la bonbonne c lourd.,MISC
J'ai une tache de café sur mon pantalon.,MISC
Met de l'eau ca va partir.,MISC
Le reseau capte mal ici j'ai pas de 4g.,MISC
Met toi pres de la fenetre ca marche mieux.,MISC
Tu mange ou ce midi ? Cantine ?,MISC
Nan j'ai ramener ma gamelle.,MISC
C'est bon cque t'as fait ? Ca sent fort.,MISC
C du poisson dsl pour l'odeur.,MISC
T'as vu la nouvelle serie netflix ?,MISC
Nan j'ai pas eu le temps c bien ?,MISC
Grave tu va kiffer regarde.,MISC
J'ai sommeil c'est la digestion.,MISC
Prend un café ca ira mieux.,MISC
J'en ai deja bu 4 jvais trembler.,MISC
C'est quand la paye ? J'suis a decouvert.,MISC
Le 28 je crois comme d'hab.,MISC
Vivement la paye j'ai plus rien.,MISC
Tu me prete ton chargeur 2 min ?,MISC
Oai mais rend le moi apres.,MISC
Promi jte le vol pas mdr.,MISC
T'as vu l'heure ? Ca passe trop vite.,MISC
Tant mieu j'ai envie de partir.,MISC
Tu rentres en metro ?,MISC
Nan mon copain vien me chercher.,MISC
La chance moi jdoit marcher.,MISC
Il fait nuit tot maintenant c nul.,MISC
Oai on a l'impression qu'il est 22h.,MISC
T'as fini le rapport pour demain ?,MISC
Presque il me manque des chiffres.,MISC
Demande a Julie elle doit savoir.,MISC
Elle est partie tot ajd.,MISC
Ah merde bon bah tant pis.,MISC
J'ai oublié mes clés de voiture bravo.,MISC
Elles sont ou ? Sur ton bureau ?,MISC
Nan dans ma veste au vestiaire.,MISC
C'est quoi ce bruit de travaux dehors ?,MISC
Ils refont la route c'est l'enfer.,MISC
On s'entend plus parler.,MISC
Tu veux un chewing gum ?,MISC
Oai merci t'es un ange.,MISC
Bon allez j'y vais a demain.,MISC
Bonne soirée a demain.,MISC
Oublie pas d'eteindre la lumiere en partant.,MISC
Tkt je gere bonne nuit.,MISC
A plus dans le bus.,MISC
Bisous a demain.,MISC
Est ce que tu a vu mon stylo bleu ?,MISC
La reunion de 10h est annullée je crois.,MISC
J'ai oublier mon badge sur mon bureau.,MISC
Il fait trops froid avec la clim a fond.,MISC
Tu sais comment on change le tonner de l'imprimante ?,MISC
Je n'arrive pas a me connecter au reseau.,MISC
On mange a quelle heure ce midi ?,MISC
J'ai pas recu la convocation pour la formation.,MISC
Le micro onde de la cuisine est sale.,MISC
Tu as passé un bon week end ?,MISC
Il faut que je finisse ce dossier avant se soir.,MISC
La machine a café ne rend pas la monnaie.,MISC
"Je suis fatigué, j'ai mal dormit.",MISC
C'est qui qui a pris ma chaise ?,MISC
Tu peut me preter ton chargeur cinq minutes ?,MISC
Il y a plus de papier toilette au 2eme etage.,MISC
J'ai envoyer le mail a tout le monde par erreur.,MISC
Tu vien a la pot de depart de Michel ?,MISC
"C'est calme aujourd'hui, y a personne.",MISC
"J'ai une reunion qui s'eternise, c'est long.",MISC
Tu as vu les bouchons ce matin ? C'etait l'horreur.,MISC
Je crois que je vais prendre mes vacances en aout.,MISC
Mon ordinateur est tres lent aujourdui.,MISC
Tu as des nouvelles du projet client ?,MISC
"Il faut arroser la plante, elle est toute seche.",MISC
"Je vais chercher un verre d'eau, tu en veu ?",MISC
"Le serveur est en panne, on peu plus travailler.",MISC
C'est bientot l'heure de la pause dej.,MISC
Tu as signé la carte d'anniversaire ?,MISC
Je ne retrouve plus mes clé de voiture.,MISC
"Il pleu encore, j'ai pas pris de parapluie.",MISC
Tu as lu le compte rendu de la reunion ?,MISC
Je suis debordé en ce moment.,MISC
On a recu les nouveaux tickets resto ?,MISC
Le distributeur a avalé ma piece de 2 euros.,MISC
Tu sais ou est rangé le papier A4 ?,MISC
J'ai mal au dos a force de rester assis.,MISC
C'est quoi le code pour entrer dans le batiment ?,MISC
Je doit partir plus tot aujourd'hui.,MISC
Tu as vu la note de service ?,MISC
Je comprend rien a ce nouveau logiciel.,MISC
Il y a une odeur bizard dans le couloir.,MISC
Tu mange quoi ce midi ?,MISC
J'ai ramener des croissants pour tout le monde.,MISC
"Merci, c'est gentil de ta part.",MISC
On peut decaler le rendez vous a demain ?,MISC
Je suis en retard sur mes notes de frais.,MISC
Le telephone n'arrete pas de sonner.,MISC
Tu as vu le match hier soir a la télé ?,MISC
Je suis aller voir la RH ce matin.,MISC
"Il fait nuit tot maintenant, c'est deprimant.",MISC
Tu as besoin d'aide pour porter les cartons ?,MISC
Je n'arrive pas a ouvrir la piece jointe.,MISC
C'est ferié la semaine prochaine non ?,MISC
J'ai oublié d'eteindre mon PC hier soir.,MISC
Tu prefere thé ou café ?,MISC
"Je vais faire un tour, j'ai besoin d'air.",MISC
Le patron est pas de bonne humeur ajd.,MISC
Tu as vu l'heure ? Ca passe vite.,MISC
Je cherche une agrafeuse qui marche.,MISC
"Il y a trop de bruit, je n'arrive pas a me concentrer.",MISC
C'est quand la prochaine reunion d'equipe ?,MISC
"J'ai perdu mon mot de passe, quel galere.",MISC
Tu as pris ta journée de vendredi ?,MISC
Le menage a pas été fait dans mon bureau.,MISC
Je suis bloqué dans les transports.,MISC
Tu peu me rappeller dans 10 minutes ?,MISC
J'ai pas eu le temps de manger.,MISC
C'est ou la salle de reunion B ?,MISC
Au fond du couloir a droite.,MISC
J'ai une tache de café sur ma chemise.,MISC
Tu as vu les nouvelles chaises ? Elles sont bien.,MISC
Je vais travailler en teletravail demain.,MISC
"Il faut changer l'ampoule, elle clignote.",MISC
Tu as pensé a valider tes congés ?,MISC
"Je suis pressé, j'ai un train a prendre.",MISC
Le wifi est super lent c'est penible.,MISC
On se fait un point rapide tout a l'heure ?,MISC
J'ai oublié mon Tupperware a la maison.,MISC
"C'est bon, j'ai fini mon rapport.",MISC
Tu as vu la photo du bébé de Sarah ?,MISC
Il est mignon tout plein.,MISC
Je me suis trompé de destinataire.,MISC
"C'est bientot le week end, courage.",MISC
Tu as une minute pour regarder ca ?,MISC
Je suis en ligne avec un client.,MISC
Il faut commander des fournitures de bureau.,MISC
J'ai pas de reseau sur mon portable.,MISC
Tu as vu le prix de l'essence ? C'est fou.,MISC
On partage un taxi pour aller a la gare ?,MISC
Je suis allergique a la poussiere.,MISC
"Il fait beau, on devrait manger dehors.",MISC
Je ne sais pas quoi faire a manger ce soir.,MISC
Tu as recu le colis Amazon ?,MISC
"Non, rien n'est arrivé a l'accueil.",MISC
Je suis fatigué de rester devant l'ecran.,MISC
"Bonne soirée, a demain matin.",MISC
N'oublie pas d'eteindre la lumiere.,MISC
"A lundi, profite bien.",MISC
Bon weekend a tous.,MISC
"Franchement ? Rien du tout, j'ai pas bougé du canapé.",MISC
"J'ai fait le grand menage, c'etait pas passionant.",MISC
"On est allé chez Ikea samedi, l'enfer sur terre.",MISC
"J'ai bingé une série sur Netflix, j'ai fini la saison en une nuit.",MISC
"Repas de famille chez mes beaux-parents, interminable.",MISC
"J'ai emmené les petits au parc, j'suis plus fatigué qu'avant le week-end.",MISC
"J'ai dormi jusqu'a midi, ca fait du bien.",MISC
"J'ai fait mes courses pour la semaine, c'est tout.",MISC
"Soirée raclette avec des potes, j'ai trop mangé.",MISC
"J'ai essayé de monter une étagère, j'ai fini par tout casser.",MISC
"Rien de special, j'ai glandé en pyjama.",MISC
Je suis allé courir 10 minutes et j'ai abandonné.,MISC
"J'ai trié mes papiers administratifs, la joie.",MISC
On a voulu aller se promener mais il a plu tout le temps.,MISC
"J'ai gardé le chien de ma soeur, il aboie tout le temps.",MISC
"J'ai fait des machines, repassage, la routine quoi.",MISC
"J'ai regardé le match, on a encore perdu.",MISC
"J'ai emmené la voiture au garage, super week-end...",MISC
J'ai fait une sieste de 3 heures hier aprem.,MISC
"J'ai joué a la console tout le week-end, j'ai les yeux explosés.",MISC
"On a fait un brunch bobo dans le centre, c'etait cher pour rien.",MISC
J'ai passé le week-end a scroller sur TikTok.,MISC
"J'ai du aller a l'anniversaire d'un ami d'ami, je connaissais personne.",MISC
"J'ai fait du jardinage, j'ai mal au dos maintenant.",MISC
"J'ai essayé une nouvelle recette, c'etait immangeable.",MISC
"Je suis resté au lit, j'avais une migraine pas possible.",MISC
"J'ai aidé un pote a demenager, j'ai plus de bras.",MISC
"J'ai fait les devoirs avec mon fils, une epreuve.",MISC
On est allé voir un film nul au ciné.,MISC
"J'ai passé l'aspirateur, voila ma vie trepidante.",MISC
"J'ai fait les soldes mais y'avait trop de monde, j'suis rentré.",MISC
J'ai rattrapé mon retard de sommeil.,MISC
"J'ai lavé les vitres, il a plu deux heures apres.",MISC
Petit tour au marché dimanche matin et c'est tout.,MISC
J'ai geeké sur mon PC jusqu'a 4h du mat.,MISC
J'ai fait du tri dans mon dressing.,MISC
J'ai attendu le livreur Amazon toute la journée samedi.,MISC
"On a fait un monopoly, ca a fini en engueulade.",MISC
J'ai preparé mes Tupperware pour la semaine.,MISC
J'ai pas mis le nez dehors du week-end.,MISC
"J'ai lu un bouquin, je me suis endormi a la page 10.",MISC
J'ai emmené la petite a son cours de poney.,MISC
J'ai fait la queue a la poste pendant une heure.,MISC
On a fait un apéro qui a duré trop longtemps.,MISC
J'ai regardé des videos de chats sur youtube.,MISC
"J'ai rien fait de productif, c'est grave ?",MISC
J'ai fait des crêpes pour le gouter.,MISC
"Je suis allé courir, j'ai tenu 2km.",MISC
"J'ai nettoyé ma voiture, elle etait degueulasse.",MISC
J'ai du bosser un peu sur un dossier urgent.,MISC
"On est allé se balader en foret, c'etait plein de boue.",MISC
J'ai fait les courses de noel a la derniere minute.,MISC
"J'ai réparé la fuite du lavabo, enfin j'ai essayé.",MISC
J'ai regardé la télé sans rien suivre.,MISC
J'ai fait du rangement dans la cave.,MISC
J'ai eu ma belle-mere au telephone pendant 2 heures.,MISC
J'ai promené le chien sous la pluie.,MISC
On a commandé des sushis et on a maté un film.,MISC
J'ai fait la grasse mat mais je suis quand meme crevé.,MISC
J'ai trié mes photos sur mon telephone.,MISC
J'ai fait des jeux de societé avec les enfants.,MISC
"Je suis allé a la dechetterie, passionant non ?",MISC
J'ai fait une rando mais j'ai oublié mes chaussures de marche.,MISC
J'ai passé le week-end a monter un meuble.,MISC
"J'ai rien fait, le vide absolu.",MISC
J'ai fait du batch cooking dimanche.,MISC
"On a visité un appart, c'etait moche et cher.",MISC
"J'ai fait mes comptes, je suis a decouvert.",MISC
J'ai regardé Roland Garros a la télé.,MISC
"Je suis allé chez le coiffeur, il m'a raté.",MISC
"J'ai fait une brocante, j'ai rien trouvé.",MISC
J'ai fait le taxi pour mes ados.,MISC
"J'ai dormi, mangé, dormi.",MISC
J'ai fait un puzzle de 1000 pieces.,MISC
Je suis allé voir ma grand-mere a l'ehpad.,MISC
"J'ai changé les draps, c'est tout ce que j'ai fait.",MISC
On a fait un barbecue mais il faisait froid.,MISC
J'ai fait des demarches administratives en ligne.,MISC
"J'ai regardé les infos, c'est deprimant.",MISC
J'ai fait du shopping mais j'ai rien acheté.,MISC
J'ai fait le tour du pâté de maison.,MISC
J'ai regardé la pluie tomber par la fenetre.,MISC
J'ai fait des mots croisés.,MISC
Je me suis ennuyé ferme.,MISC
"J'ai appelé le service client SFR, j'ai perdu 1h.",MISC
J'ai fait un gateau au yaourt.,MISC
J'ai scrollé sur insta pendant des heures.,MISC
J'ai fait une liste de trucs a faire que j'ai pas fait.,MISC
"J'ai changé l'ampoule du couloir, exploit du week-end.",MISC
On a fété l'anniversaire du petit dernier.,MISC
J'ai fait la sieste devant le tour de france.,MISC
J'ai payé mes factures.,MISC
"Je suis allé a la piscine, y'avait trop de monde.",MISC
"J'ai rien fait de special, la routine.",MISC
J'ai arrosé mes plantes et j'ai lu.,MISC
J'ai fait du velo d'appartement devant la télé.,MISC
J'ai commandé une pizza et j'ai joué a la play.,MISC
J'ai degivré le frigo.,MISC
J'ai passé le week-end en pyjama.,MISC
"Bof, rien d'interessant a raconter.",MISC
"G rien foutu du we, canap netflix.",MISC
J'ai dormi juska midi les 2 jours c t trop bien.,MISC
G fé le menage a fond c t chiant.,MISC
Jsuis aller chez ikea samedi l'enfer sur terre.,MISC
"Rien de spe, la routine koi.",MISC
G bingé une serie entiere j'ai les yeux exploser.,MISC
Repas de famille interminable jsuis ko.,MISC
J'ai geeké sur la play tt le week end.,MISC
G fait mes courses pr la semaine la joie.,MISC
J'etait en mode larve sur le canapé.,MISC
G t chez ma belle mere pff.,MISC
J'ai emmener la voiture au garage super we...,MISC
On a voulu sortir mais il a plu tt le temps.,MISC
"G gardé mes neveux, jsuis plus fatigué qu'avant.",MISC
"J'ai fait des machines et du repassage, passionant.",MISC
G maté le match on a encore perdu.,MISC
Soirée raclette g trop mangé j'ai mal au bide.,MISC
J'ai essayer de monter une etagere j'ai tt cassé mdr.,MISC
G fait une sieste de 3h hier aprem.,MISC
Brunch bobo en ville c t cher pr rien.,MISC
J'ai scroller sur tiktok pdt des heures la honte.,MISC
Anniv d'un pote jsuis rentré tard jsuis dead.,MISC
G fait du jardinage j'ai le dos en compote.,MISC
J'ai testé une recette c t degueu.,MISC
Jsuis resté au lit j'avais la migraine.,MISC
J'ai aidé un pote a demenager j'ai plus de bras.,MISC
Devoirs avec le petit c t la guerre.,MISC
On est aller au ciné voir un navet.,MISC
J'ai passé l'aspi voila ma vie de reve.,MISC
G fait les soldes mais trop de monde jsuis parti.,MISC
J'ai rattrapé mon someil en retard.,MISC
G lavé les vitres et il a plu apres vdm.,MISC
Ptit tour au marché dimanche et c tout.,MISC
J'ai trié mon dressing j'ai viré pleins de trucs.,MISC
J'ai attendu le livreur ki est jamais venu.,MISC
Monopoly en famille ca a fini en cris.,MISC
G preparé mes tupp pr la semaine.,MISC
J'ai pas mis le nez dehors c t hibernage.,MISC
G lu un livre jme suis endormi direct.,MISC
Poney avec ma fille jme suis caillé.,MISC
Queue a la poste pr un colis relou.,MISC
Apero qui a duré trop lgtps aie la tete.,MISC
G regardé des videos de chats sur youtube mdr.,MISC
Rien de productif jsuis une merde.,MISC
G fait des crepes c t bon.,MISC
Jsuis aller courir j'ai cru mourir au bout de 5min.,MISC
G lavé ma caisse elle etait crade.,MISC
J'ai du bosser un peu sur un dossier c la loose.,MISC
Balade en foret c t plein de boue.,MISC
Courses de noel a la derniere minute le stress.,MISC
G reparé l'evier enfin j'ai essayé lol.,MISC
Tv sans rien suivre le vide intersideral.,MISC
Rangement ds la cave j'ai trouvé des trucs bizarres.,MISC
Ma mere au tel pdt 2h au secours.,MISC
Promenade du chien sous la flotte.,MISC
Sushi et film trankilou.,MISC
Grasse mat mais jsuis qd meme crevé.,MISC
Tri des photos sur mon tel c long.,MISC
Jeux de societé avec les gosses.,MISC
Dechetterie passionant non ?,MISC
Rando mais j'avai oublié mes chaussures mdr.,MISC
We montage de meuble j'ai failli divorcer.,MISC
Rien fait le neant.,MISC
Batch cooking dimanche aprem.,MISC
Visite d'appart c t moche et reuch.,MISC
G fait mes comptes jsuis a decouvert mdr (rire jaune).,MISC
Tennis a la télé tt l'aprem.,MISC
Coiffeur il m'a raté jsuis deg.,MISC
Brocante g rien trouvé de bien.,MISC
Taxi pr mes ados tout le we.,MISC
Dodo manger dodo la base.,MISC
Puzzle 1000 pieces j'ai mal au dos.,MISC
Voir ma grand mere a l'ehpad.,MISC
Changé les draps c le seul truc productif.,MISC
Barbeuc mais il caillait de ouf.,MISC
Papiers administratifs sur le net c chiant.,MISC
Infos a la télé c deprimant srx.,MISC
Shopping mais g rien acheté jsuis pauvre.,MISC
Tour du paté de maison pr prendre l'air.,MISC
Regardé la pluie par la fenetre poetique non ?,MISC
Mots fleches jsuis un vieux.,MISC
Jme suis fait chier grave.,MISC
