french_sentence,topic
On a subi un defacage site,CYBER
Le script est malicieux,CYBER
Faut valider les entrées user,CYBER
Le cryptolocker a tout bloqué,CYBER
J'ai cliqué par erreur merde,CYBER
Le reseau est compromis,CYBER
Faut changer tous les pass,CYBER
Y a un mouchard sur mon tel,CYBER
L'attaquant a effacé les logs,CYBER
Le patch a pas marché,CYBER
On est vulnerable a Heartbleed,CYBER
Faut isoler le PC infecté,CYBER
Le hacker a bypassé le firewall,CYBER
C'est une attaque par dictionnaire,CYBER
Le wifi invité est dangereux,CYBER
Faut faire gaffe aux macros,CYBER
J'ai peur pour mes données,CYBER
Le virus a manger mon fichier,CYBER
Nous sommes attaque par internet,CYBER
Le mur de feu est fermer,CYBER
Il faut changer mot passe vite,CYBER
Le pirate a voler information,CYBER
Ne touche pas lien mauvais,CYBER
Mon ordinateur est malade virus,CYBER
Le code a porte derrière ouverte,CYBER
J'ai perdu clé entrer,CYBER
Le réseau a trou sécurité,CYBER
L'attaque service est grand,CYBER
Il a deviner mon secret mot,CYBER
Faire attention email faux,CYBER
Le système a peur hacker,CYBER
Nous avons fuite données eau,CYBER
Le certificat est mort temps,CYBER
Il faut tuer le virus maintenant,CYBER
Le scanneur voir tout ouvert,CYBER
Mon écran est bloqué rançon,CYBER
L'homme milieu écoute nous,CYBER
C'est une injection mal,CYBER
Le garde barrière dit non,CYBER
Tu as mettre jour sécurité ?,CYBER
Le méchant a pris contrôle,CYBER
Fichier joint est poison,CYBER
Nous besoin défense fort,CYBER
L'adresse IP est noir liste,CYBER
Le mot de passe est faible trop,CYBER
Il a casser le code entrée,CYBER
Le serveur a mal tête DDoS,CYBER
Ne donne pas ton jeton,CYBER
Le site est faux visage,CYBER
Il faut laver le disque dur,CYBER
L'attaque vient de pays loin,CYBER
Le wifi est ouvert tout monde,CYBER
J'ai voir activité bizarre,CYBER
Le robot réseau attaque nous,CYBER
Il faut fermer portes serveur,CYBER
La clé privée est public maintenant,CYBER
Le script fait choses mauvais,CYBER
Nous avons perdu confiance machine,CYBER
Le pirate demande argent Bitcoin,CYBER
Il a marché sur mes données,CYBER
Le pare-feu est dormir,CYBER
Sécurité est cassé partout,CYBER
Le mail est pêche poisson,CYBER
Il faut cacher information secret,CYBER
L'antivirus dit rien bon,CYBER
Le compte chef est piraté,CYBER
C'est une faille jour zéro,CYBER
Le trafic est pas normal,CYBER
Il a sauté le mur sécurité,CYBER
Données sont voler nuit,CYBER
Le système crier alerte,CYBER
Il faut protection plus grand,CYBER
Le lien est piège souris,CYBER
Nous sommes nu sur internet,CYBER
Le pirate a effacer traces,CYBER
Le coffre mot passe est ouvert,CYBER
C'est attaque force brute,CYBER
Le logiciel espion regarde toi,CYBER
Il faut couper ligne rouge,CYBER
Le nuage est pas sûr,CYBER
L'identité est volé par lui,CYBER
Le code malicieux est là,CYBER
Faire scan complet machine,CYBER
Le port 80 est danger,CYBER
Il a injecter code faux,CYBER
La base données est fuite,CYBER
Nous besoin expert cyber,CYBER
Le téléphone est écouter,CYBER
Il a changer mon page web,CYBER
Le risque est haut très,CYBER
Il faut vérifier qui est là,CYBER
Le lien HTTPS est cassé rouge,CYBER
L'attaque dictionnaire est longue,CYBER
Nous avons trouver cheval Troie,CYBER
Le fichier est chiffré méchant,CYBER
Il faut isoler la bête,CYBER
Le réseau invité est sale,CYBER
C'est une menace avancée,CYBER
Le pirate est dans maison,CYBER
Il faut éteindre tout vite,CYBER
Le journal montre erreur entrée,CYBER
Sécurité physique est zéro,CYBER
Il a bypasser la règle,CYBER
Données client sont dehors,CYBER
Le navigateur est pas jour,CYBER
C'est une attaque ingénieur social,CYBER
Le mot passe est 123456,CYBER
Il faut mettre mur plus haut,CYBER
Le système détection est aveugle,CYBER
L'attaque a durée heures,CYBER
Nous sommes victime crime,CYBER
Le clé USB est virus,CYBER
Il faut apprendre sécurité gens,CYBER
Le site web est tomber attaque,CYBER
Chiffrer tout le disque dur,CYBER
Le pirate rigole de nous,CYBER
Il faut appeler police internet,CYBER
